result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
db79_112288_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|豊臣秀吉,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|豊臣秀吉,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,9508,1769,86,0,19,760,140,251,270,247,264,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|豊臣秀吉||1-2-3:知将の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13314,13314,jinpo_result_db_6.csv,知力,760
step101_new_eiketsu_魚鱗_7_007991,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,小田氏治|三好長逸|宇喜多直家|板部岡江雪斎|石田三成|本願寺顕如,小田氏治|三好長逸|宇喜多直家|板部岡江雪斎|石田三成|本願寺顕如,密教の絆|野心家の絆|立役者|老練闊達|才気煥発|雄材大略,密教の絆|野心家の絆|立役者|老練闊達|才気煥発|雄材大略,9090,4877,40,0,0,759,124,99,106,97,104,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||小田氏治|三好長逸|宇喜多直家|板部岡江雪斎|石田三成|本願寺顕如||1-2-3:密教の絆|1-2-3:野心家の絆|3-4-5:立役者|3-4-5:老練闊達|5-6-1:才気煥発|5-6-1:雄材大略,bond_count_changed:7->6,step103_rules_dedup_rebuild,15296,15296,jinpo_result_db_6.csv,知力,759
step101_new_eiketsu_魚鱗_7_007993,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,宇喜多直家|三好長逸|小田氏治|本願寺顕如|石田三成|板部岡江雪斎,宇喜多直家|三好長逸|小田氏治|本願寺顕如|石田三成|板部岡江雪斎,密教の絆|野心家の絆|才気煥発|雄材大略|立役者|老練闊達,密教の絆|野心家の絆|才気煥発|雄材大略|立役者|老練闊達,9090,4877,40,0,0,759,124,99,106,97,104,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||宇喜多直家|三好長逸|小田氏治|本願寺顕如|石田三成|板部岡江雪斎||1-2-3:密教の絆|1-2-3:野心家の絆|3-4-5:才気煥発|3-4-5:雄材大略|5-6-1:立役者|5-6-1:老練闊達,bond_count_changed:7->6,step103_rules_dedup_rebuild,15296,15296,jinpo_result_db_6.csv,知力,759
step101_new_eiketsu_魚鱗_7_004287,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|織田信忠|本願寺顕如|願証寺証恵,宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|織田信忠|本願寺顕如|願証寺証恵,野心家の絆|謀略家|才気煥発|雄材大略|僧|摂理探究,野心家の絆|謀略家|才気煥発|雄材大略|僧|摂理探究,9734,3582,86,0,19,759,142,124,139,119,126,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|織田信忠|本願寺顕如|願証寺証恵||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:才気煥発|3-4-5:雄材大略|5-6-1:僧|5-6-1:摂理探究,bond_count_changed:7->6,step103_rules_dedup_rebuild,14830,14830,jinpo_result_db_6.csv,知力,759
step101_new_eiketsu_魚鱗_7_001260,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|陶晴賢,豊臣秀吉|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|陶晴賢,謀略家|陰陽道の絆|知将の絆|明敏の絆|才腕の絆|柔能制剛,謀略家|陰陽道の絆|知将の絆|明敏の絆|才腕の絆|柔能制剛,10450,2110,0,0,232,758,78,376,400,394,449,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||豊臣秀吉|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|陶晴賢||1-2-3:謀略家|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆|5-6-1:才腕の絆|5-6-1:柔能制剛,bond_count_changed:7->6,step103_rules_dedup_rebuild,15247,15247,jinpo_result_db_6.csv,知力,758
step101_new_eiketsu_魚鱗_7_007877,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀次|徳川家康(東軍)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|羽柴秀吉(涼),豊臣秀次|徳川家康(東軍)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|羽柴秀吉(涼),謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆|技巧伝承,謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆|技巧伝承,9742,2110,0,0,257,758,154,264,281,275,319,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||豊臣秀次|徳川家康(東軍)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|羽柴秀吉(涼)||1-2-3:謀略家|1-2-3:柔能制剛|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆|5-6-1:技巧伝承,bond_count_changed:7->6,step103_rules_dedup_rebuild,14160,14160,jinpo_result_db_6.csv,知力,758
step101_new_eiketsu_魚鱗_7_001262,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,陶晴賢|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|豊臣秀吉,陶晴賢|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|豊臣秀吉,柔能制剛|陰陽道の絆|知将の絆|明敏の絆|才腕の絆|謀略家,柔能制剛|陰陽道の絆|知将の絆|明敏の絆|才腕の絆|謀略家,10412,2110,0,0,235,757,78,376,400,394,449,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||陶晴賢|羽柴秀吉(涼)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|豊臣秀吉||1-2-3:柔能制剛|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆|5-6-1:才腕の絆|5-6-1:謀略家,bond_count_changed:7->6,step103_rules_dedup_rebuild,15211,15211,jinpo_result_db_6.csv,知力,757
step101_new_eiketsu_魚鱗_7_007887,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|塩屋秋貞|宇佐美定満|羽柴秀吉(涼),島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|塩屋秋貞|宇佐美定満|羽柴秀吉(涼),陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,9259,2730,49,46,114,757,136,267,277,272,301,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|塩屋秋貞|宇佐美定満|羽柴秀吉(涼)||1-2-3:陰陽道の絆|1-2-3:知将の絆|1-2-3:明敏の絆|3-4-5:知勇兼備|3-4-5:柔能制剛|5-6-1:謀略家,bond_count_changed:7->6,step103_rules_dedup_rebuild,14208,14208,jinpo_result_db_6.csv,知力,757
step101_new_eiketsu_魚鱗_7_001306,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|小田氏治|宇喜多直家|支倉常長|願証寺証恵|明石全登,武田晴信|小田氏治|宇喜多直家|支倉常長|願証寺証恵|明石全登,野心家の絆|立役者|雄材大略|摂理探究|神仏の徒の絆|才気煥発,野心家の絆|立役者|雄材大略|摂理探究|神仏の徒の絆|才気煥発,9095,3309,62,0,0,757,223,106,111,104,109,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||武田晴信|小田氏治|宇喜多直家|支倉常長|願証寺証恵|明石全登||1-2-3:野心家の絆|3-4-5:立役者|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:神仏の徒の絆|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13876,13876,jinpo_result_db_6.csv,知力,757
db79_118831_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|武田晴信,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|武田晴信,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,9538,1739,86,0,19,757,134,251,270,247,264,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|武田晴信||1-2-3:知将の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13305,13305,jinpo_result_db_6.csv,知力,757
step101_new_eiketsu_魚鱗_7_004905,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,小田氏治|豊臣秀吉|宇喜多直家|支倉常長|願証寺証恵|明石全登,小田氏治|豊臣秀吉|宇喜多直家|支倉常長|願証寺証恵|明石全登,野心家の絆|謀略家|立役者|雄材大略|摂理探究|才気煥発,野心家の絆|謀略家|立役者|雄材大略|摂理探究|才気煥発,8648,3347,62,0,0,755,69,106,111,104,109,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||小田氏治|豊臣秀吉|宇喜多直家|支倉常長|願証寺証恵|明石全登||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:立役者|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13311,13311,jinpo_result_db_6.csv,知力,755
db79_118043_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|織田信長(周年),島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|織田信長(周年),知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,9490,1703,86,0,19,755,142,251,270,247,264,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|織田信長(周年)||1-2-3:知将の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13227,13227,jinpo_result_db_6.csv,知力,755
step104_pair_魚鱗_6_0003304,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,豊臣秀吉|羽柴秀吉(涼)|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血),豊臣秀吉|羽柴秀吉(涼)|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血),謀略家|陰陽道の絆|知将の絆|明敏の絆|世渡り上手の絆|柔能制剛,謀略家|陰陽道の絆|知将の絆|明敏の絆|世渡り上手の絆|柔能制剛,10546,4347,0,0,118,754,254,216,233,230,261,ステータス計算済み,魚鱗↔方円は同一6人サイクルを1枠回転した対関係。陣法ルールに合わせ、対陣形行を生成し、陣形倍率差のみ反映。,STEP104_PAIR_TRANSFORM_FROM_STEP103_DEDUP_RESULT,魚鱗ABC/CDE/EFA ↔ 方円BCD/DEF/FAB が同一3ラインになるよう配置を1枠回転し、同一因縁重複除外後の値に陣形倍率差を反映,魚鱗||通常||6||豊臣秀吉|羽柴秀吉(涼)|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血)||1-2-3:謀略家|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆|5-6-1:世渡り上手の絆|5-6-1:柔能制剛,bond_count_changed:7->6;fish_hoen_pair_from:step101_new_eiketsu_方円_7_009148,step104_fish_hoen_pair_equalize,16959,16959,jinpo_result_db_6.csv,知力,754
step101_new_eiketsu_魚鱗_7_007816,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,陶晴賢|羽柴秀吉(涼)|豊臣秀次|真田幸隆|宇喜多直家|豊臣秀吉,陶晴賢|羽柴秀吉(涼)|豊臣秀次|真田幸隆|宇喜多直家|豊臣秀吉,技巧伝承|柔能制剛|知将の絆|生殺与奪|野心家の絆|謀略家,技巧伝承|柔能制剛|知将の絆|生殺与奪|野心家の絆|謀略家,10069,2260,0,0,272,754,216,174,170,165,167,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||陶晴賢|羽柴秀吉(涼)|豊臣秀次|真田幸隆|宇喜多直家|豊臣秀吉||1-2-3:技巧伝承|1-2-3:柔能制剛|3-4-5:知将の絆|3-4-5:生殺与奪|5-6-1:野心家の絆|5-6-1:謀略家,bond_count_changed:7->6,step103_rules_dedup_rebuild,14247,14247,jinpo_result_db_6.csv,知力,754
db79_114695_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|徳川家康(東軍),島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|徳川家康(東軍),知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,知将の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,9420,1743,86,0,19,754,142,251,270,247,264,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|鍋島直茂|宇喜多直家|願証寺証恵|本願寺顕如|徳川家康(東軍)||1-2-3:知将の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13196,13196,jinpo_result_db_6.csv,知力,754
step101_new_eiketsu_魚鱗_7_001264,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|羽柴秀吉(涼)|徳川家康(東軍)|真田昌幸(吸血),島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|羽柴秀吉(涼)|徳川家康(東軍)|真田昌幸(吸血),陰陽道の絆|知将の絆|明敏の絆|謀略家|世渡り上手の絆|柔能制剛,陰陽道の絆|知将の絆|明敏の絆|謀略家|世渡り上手の絆|柔能制剛,10371,4287,0,0,112,752,260,217,234,230,262,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|羽柴秀吉(涼)|徳川家康(東軍)|真田昌幸(吸血)||1-2-3:陰陽道の絆|1-2-3:知将の絆|1-2-3:明敏の絆|3-4-5:謀略家|5-6-1:世渡り上手の絆|5-6-1:柔能制剛,bond_count_changed:7->6,step103_rules_dedup_rebuild,16725,16725,jinpo_result_db_6.csv,知力,752
db79_129018_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,島津義久|鍋島直茂|宇喜多直家|鈴木元信|願証寺証恵|羽柴秀吉(納涼),島津義久|鍋島直茂|宇喜多直家|鈴木元信|願証寺証恵|羽柴秀吉(納涼),知将の絆|謀略家|雄材大略|摂理探究|立役者|才気煥発,知将の絆|謀略家|雄材大略|摂理探究|立役者|才気煥発,8966,1491,40,0,0,752,74,240,240,236,249,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|鍋島直茂|宇喜多直家|鈴木元信|願証寺証恵|羽柴秀吉(納涼)||1-2-3:知将の絆|1-2-3:謀略家|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:立役者|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,12288,12288,jinpo_result_db_6.csv,知力,752
step101_new_eiketsu_魚鱗_7_004308,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|羽柴秀吉(涼)|宇喜多直家|支倉常長|願証寺証恵|明石全登,豊臣秀吉|羽柴秀吉(涼)|宇喜多直家|支倉常長|願証寺証恵|明石全登,野心家の絆|謀略家|立役者|雄材大略|摂理探究|才気煥発,野心家の絆|謀略家|立役者|雄材大略|摂理探究|才気煥発,8887,3396,62,0,0,750,75,106,111,104,109,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||豊臣秀吉|羽柴秀吉(涼)|宇喜多直家|支倉常長|願証寺証恵|明石全登||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:立役者|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,13600,13600,jinpo_result_db_6.csv,知力,750
step101_new_eiketsu_魚鱗_7_007953,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|明石全登|願証寺証恵|支倉常長,宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|明石全登|願証寺証恵|支倉常長,野心家の絆|謀略家|才気煥発|雄材大略|立役者|摂理探究,野心家の絆|謀略家|才気煥発|雄材大略|立役者|摂理探究,8863,3380,62,0,0,750,77,114,116,110,117,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|明石全登|願証寺証恵|支倉常長||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:才気煥発|3-4-5:雄材大略|5-6-1:立役者|5-6-1:摂理探究,bond_count_changed:7->6,step103_rules_dedup_rebuild,13589,13589,jinpo_result_db_6.csv,知力,750
step101_new_eiketsu_魚鱗_7_001297,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,小田氏治|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,小田氏治|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,9572,3517,86,0,19,749,135,118,134,115,121,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||小田氏治|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,bond_count_changed:7->6,step103_rules_dedup_rebuild,14566,14566,jinpo_result_db_6.csv,知力,749
step101_new_eiketsu_魚鱗_7_007921,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|山県昌景|羽柴秀吉|羽柴秀吉(涼),島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|山県昌景|羽柴秀吉|羽柴秀吉(涼),陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,9514,2828,39,52,117,749,143,257,273,270,311,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|山県昌景|羽柴秀吉|羽柴秀吉(涼)||1-2-3:陰陽道の絆|1-2-3:知将の絆|1-2-3:明敏の絆|3-4-5:知勇兼備|3-4-5:柔能制剛|5-6-1:謀略家,bond_count_changed:7->6,step103_rules_dedup_rebuild,14553,14553,jinpo_result_db_6.csv,知力,749
step101_new_eiketsu_魚鱗_7_007924,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|北条氏照|羽柴秀吉|羽柴秀吉(涼),島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|北条氏照|羽柴秀吉|羽柴秀吉(涼),陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,陰陽道の絆|知将の絆|明敏の絆|知勇兼備|柔能制剛|謀略家,9426,2828,35,52,121,749,143,257,274,268,311,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||6||島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|北条氏照|羽柴秀吉|羽柴秀吉(涼)||1-2-3:陰陽道の絆|1-2-3:知将の絆|1-2-3:明敏の絆|3-4-5:知勇兼備|3-4-5:柔能制剛|5-6-1:謀略家,bond_count_changed:7->6,step103_rules_dedup_rebuild,14464,14464,jinpo_result_db_6.csv,知力,749
